1006.7085 161.08157 120.0688 9174 
1016.8522 189.47009 120.06935 3828 
1014.0779 188.85795 120.07121 3795 
1326.465 127.72991 120.0715 7689 
1019.8478 190.04938 120.07193 3861 
1023.0733 190.5937 120.07565 3894 
1047.8987 192.8112 120.07808 4092 
1011.5118 188.21811 120.07932 3762 
1026.5422 191.09693 120.08075 3927 
1098.7608 130.15246 120.08307 8481 
1043.0581 192.59619 120.08558 4059 
1030.2635 191.55524 120.08602 3960 
1034.2503 191.96162 120.08901 3993 
1038.5109 192.3109 120.08905 4026 
1009.1464 187.55165 120.09169 3729 
1318.1502 126.91788 120.09174 7722 
1004.7662 162.27813 120.09296 9207 
1425.1072 138.43722 120.09854 7062 
1438.9698 145.3054 120.10103 17788 
1106.7075 128.51985 120.10748 8448 
1006.9689 186.86306 120.10752 3696 
1309.5308 126.10551 120.11377 7755 
1002.9962 163.43758 120.11918 9240 
1004.9732 186.15255 120.12501 3663 
1427.6982 138.65228 120.12736 7029 
1114.9897 126.97387 120.13111 8415 
1300.6257 125.2968 120.13652 7788 
1440.5677 144.97298 120.13779 17821 
1003.147 185.42466 120.14104 3630 
1001.3855 164.55884 120.14413 9273 
1305.1866273 167.799775291 120.148181323 16865 
1313.89209915 166.56525791 120.150549631 16898 
1430.1067 138.83947 120.1526 6996 
1296.21541226 169.044094068 120.152691877 16832 
1123.5934 125.54071 120.15448 8382 
1001.4862 184.67856 120.15511 3597 
1291.4501 124.50015 120.15802 7821 
1322.31494962 165.343815486 120.160472911 16931 
1287.00046528 170.292158232 120.162958669 16799 
999.92885 165.64559 120.16621 9306 
999.97937 183.91777 120.16766 3564 
1442.0455 144.66117 120.16941 17854 
1432.3437 139.00255 120.17487 6963 
1132.5037 124.23491 120.17672 8349 
1330.43903413 164.141638223 120.177699044 16964 
998.62636 183.14033 120.17834 3531 
1282.029 123.72119 120.17845 7854 
1277.56521838 171.542132704 120.178652948 16766 
998.61443 166.69814 120.18634 9339 
997.41628 182.34823 120.18814 3498 
1434.4194 139.14365 120.19497 6930 
1443.4118 144.3687 120.1963 17887 
1272.3839 122.97356 120.19699 7887 
1141.6977 123.083 120.19724 8316 
996.3534 181.5419 120.19763 3465 
1267.93740463 172.79043754 120.19909334 16733 
1338.25422378 162.962684961 120.202118146 16997 
997.44208 167.72241 120.20388 9372 
995.42862 180.71995 120.20706 3432 
1262.5445 122.26573 120.21296 7920 
1436.3445 139.26525 120.213 6897 
1151.1528 122.09269 120.21434 8283 
994.64913 179.89048 120.2166 3399 
1444.674 144.0946 120.21883 17920 
996.40073 168.71964 120.21907 9405 
1258.14603822 174.035521953 120.224697868 16700 
1160.8373 121.2801 120.22473 8250 
994.01052 179.04826 120.22564 3366 
1252.5387 121.61651 120.22593 7953 
1201.213 119.8523 120.22666 8118 
1190.9485 119.93341 120.22805 8151 
1170.7224 120.64519 120.2291 8217 
1438.1281 139.36928 120.22912 6864 
1180.7702 120.19811 120.23012 8184 
1211.5288 119.93886 120.23013 8085 
995.49505 169.69366 120.23169 9438 
1345.74993712 161.811722012 120.232556474 17030 
1242.3998 121.03812 120.23331 7986 
993.51586 178.21315 120.23416 3333 
1221.8588 120.17953 120.23419 8052 
1232.1615 120.55344 120.23529 8019 
1445.84 143.83775 120.2377 17953 
994.71554 170.64871 120.24174 9471 
993.16166 177.38511 120.24201 3300 
1439.7801 139.45805 120.24296 6831 
992.93805 176.5953 120.24783 3267 
994.07105 171.581 120.24912 9504 
992.83239 175.83109 120.252 3234 
992.83239 175.83109 120.252 9669 
1446.9161 143.59728 120.25325 17986 
993.55717 172.50054 120.25379 9537 
1441.3088 139.53346 120.2546 6798 
992.82671 175.05924 120.25493 9636 
1248.22347497 175.275968796 120.255251478 16667 
993.17959 173.39433 120.25615 9570 
992.93994 174.25435 120.25632 9603 
1458.6455 140.00318 120.2576 132 
1458.5782 140.00114 120.25818 165 
1458.6506 140.06845 120.25875 99 
1458.5062 139.99898 120.25879 198 
1458.4273 139.99665 120.25945 231 
1458.6558 140.13371 120.26001 66 
1458.3414 139.99416 120.26016 264 
1458.2481 139.9915 120.26094 297 
1458.6609 140.19897 120.26136 33 
1458.1465 139.98868 120.26177 330 
1458.036 139.98569 120.26266 363 
1458.6661 140.26423 120.26282 0 
1458.6661 140.26423 120.26282 19273 
1457.9159 139.98256 120.26363 396 
1458.6712 140.3295 120.26419 19240 
1442.7231 139.59753 120.26421 6765 
1457.7852 139.97931 120.26467 429 
1458.6764 140.39476 120.26555 19207 
1457.6431 139.97595 120.26579 462 
1447.9093 143.37211 120.26595 18019 
1458.6815 140.46002 120.26688 19174 
1457.4885 139.97244 120.267 495 
1458.6867 140.52529 120.26819 19141 
1457.3205 139.96875 120.26828 528 
1352.92240191 160.692218607 120.268623924 17063 
1458.6232 140.54667 120.26933 19108 
1457.1377 139.96484 120.26965 561 
1458.5553 140.56946 120.27043 19075 
1456.9391 139.96078 120.2711 594 
1458.4808 140.59433 120.27153 19042 
1444.0303 139.65174 120.27191 6732 
1456.7231 139.95662 120.27264 627 
1458.3998 140.62126 120.27269 19009 
1458.3116 140.65037 120.27392 18976 
1456.4883 139.95239 120.27426 660 
1458.2157 140.68185 120.27523 18943 
1456.233 139.94799 120.27593 693 
1448.8252 143.16143 120.2761 18052 
1458.1113 140.71585 120.27662 18910 
1455.9557 139.94332 120.27762 726 
1445.2386 139.69754 120.27803 6699 
1457.9976 140.75253 120.27809 18877 
1455.6541 139.93828 120.27931 759 
1457.874 140.79208 120.27964 18844 
1455.3266 139.93297 120.28099 792 
1457.7394 140.83468 120.28127 18811 
1454.9705 139.92742 120.28267 825 
1446.3543 139.73601 120.28268 6666 
1457.593 140.88056 120.28297 18778 
1449.67 142.96424 120.28408 18085 
1454.5839 139.92141 120.2843 858 
1457.4337 140.92999 120.28475 18745 
1454.1636 139.91485 120.28585 891 
1447.3848 139.76831 120.2861 6633 
1457.2603 140.98326 120.28659 18712 
1453.7074 139.90772 120.28732 924 
1457.0717 141.04054 120.28846 18679 
1448.3356 139.79541 120.28852 6600 
1453.2118 139.89967 120.28866 957 
1452.6739 139.89047 120.28983 990 
1449.213 139.81821 120.29012 6567 
1450.4484 142.77983 120.29028 18118 
1456.8664 141.10207 120.29036 18646 
1452.084 139.87991 120.29072 1023 
1238.20275886 176.508841037 120.290981714 16634 
1450.0221 139.83761 120.29106 6534 
1451.456 139.86808 120.29127 1056 
1451.456 139.86808 120.29127 6468 
1450.7588 139.85389 120.29141 6501 
1456.6431 141.16803 120.29223 18613 
1456.4 141.23886 120.29406 18580 
1451.1568 142.60955 120.29493 18151 
1456.1358 141.31489 120.2958 18547 
1455.8482 141.39659 120.29745 18514 
1451.8268 142.44612 120.29841 18184 
1451.8268 142.44612 120.29841 18217 
1455.5357 141.48406 120.29898 18481 
1455.1955 141.5776 120.30035 18448 
1452.4299 142.29685 120.30078 18250 
1454.8258 141.67761 120.30153 18415 
1452.9961 142.15456 120.30226 18283 
1454.4237 141.7849 120.30243 18382 
1453.5119 142.0229 120.30294 18316 
1453.9868 141.89982 120.30295 18349 
1359.76610206 159.6073139 120.308981906 17096 
1228.11903412 177.732286242 120.331888288 16601 
1366.28285626 158.559469911 120.354801491 17129 
1218.00760507 178.941894951 120.377623489 16568 
1372.471519 157.55039962 120.404577411 17162 
1207.90448548 180.134790936 120.428361615 16535 
1378.33848609 156.581195885 120.45517086 17195 
1197.84534224 181.306068662 120.483149221 16502 
1383.88620365 155.652890776 120.50574633 17228 
1187.86524287 182.453504067 120.541884766 16469 
1389.12441173 154.763767066 120.553836671 17261 
1394.05830758 153.914565931 120.595701903 17294 
1177.99826544 183.571979434 120.604076381 16436 
1398.70057284 153.105894017 120.634853711 17327 
1168.2764444 184.659430194 120.665387675 16403 
1403.05870084 152.339334949 120.68729549 17360 
1158.73021664 185.708456489 120.723605042 16370 
1407.14653927 151.613770981 120.752449445 17393 
1149.38701225 186.716468765 120.780502466 16337 
1410.97257774 150.928123326 120.82273375 17426 
1140.27246972 187.672852341 120.837536689 16304 
1131.40795555 188.573789138 120.900244388 16271 
1414.55126623 150.282143772 120.91115707 17459 
1122.81366772 189.406672241 120.968038005 16238 
1417.89199605 149.674424194 121.010959981 17492 
1114.5041849 190.166553171 121.033887217 16205 
1106.49449007 190.843259495 121.096845417 16172 
1421.00890234 149.10238067 121.10638642 17525 
1034.63448977 148.703102428 121.11679973 8878 
1038.92543968 147.152670127 121.120146501 8845 
1030.63655273 150.226220145 121.128286876 8911 
1043.51564582 145.575277778 121.134209882 8812 
1026.9170662 151.722671068 121.153330739 8944 
1048.41783219 143.968706065 121.153908512 8779 
1098.79274421 191.432846784 121.157071814 16139 
1053.63600088 142.330693605 121.176778081 8746 
1023.46596192 153.186503424 121.183421738 8977 
1423.91169198 148.56291341 121.197083097 17558 
1059.18238521 140.664864248 121.203162471 8713 
1091.40937448 191.930343754 121.209479151 16106 
1020.26690147 154.615359955 121.211327952 9010 
1065.05897234 138.969501018 121.231624991 8680 
1017.30911099 156.005308527 121.234696512 9043 
1084.34666425 192.333698583 121.253503791 4291 
1084.34666425 192.333698583 121.253503791 16073 
1014.57753091 157.356172504 121.257535962 9076 
1071.2757483 137.253913042 121.262666682 8647 
1426.61395854 148.05367096 121.280486209 17591 
1012.06323185 158.668261738 121.282690037 9109 
1077.61067224 192.641174108 121.291117394 4258 
1077.83310867 135.522146072 121.295368603 8581 
1077.83310867 135.522146072 121.295368603 8614 
1009.75066182 159.939735345 121.307770862 9142 
1071.19892387 192.853659335 121.321938947 4225 
1084.73763707 133.791380118 121.328753378 8548 
1007.63055063 161.170478618 121.330819904 9175 
1065.11270356 192.972830414 121.346676163 4192 
1014.97902669 188.850682523 121.351342669 3796 
1017.75002985 189.461009488 121.351566382 3829 
1429.12561405 147.573993749 121.35342889 17624 
1005.68932184 162.360893638 121.354709557 9208 
1020.74258469 190.038844842 121.35637694 3862 
1012.41562689 188.212817998 121.35748078 3763 
1091.98764828 132.074780348 121.361436602 8515 
1023.96427551 190.581941188 121.362518012 3895 
1059.34739799 193.001176721 121.364922038 4159 
1010.05297693 187.548636426 121.367975374 3730 
1027.42966784 191.084392864 121.370258121 3928 
1053.90027883 192.942541493 121.3770957 4126 
1031.14637615 191.542246067 121.37834068 3961 
1003.9204296 163.514265656 121.380731423 9241 
1007.87779059 186.862415487 121.382165947 3697 
1048.7605906 192.801718886 121.384328611 4093 
1035.1288542 191.948700243 121.384402905 3994 
1039.38418074 192.298519514 121.387802831 4027 
1043.9261997 192.584954548 121.387949504 4060 
1099.58398328 130.395432943 121.391286284 8482 
1005.88431945 186.154469481 121.398141795 3664 
1002.31038956 164.629811339 121.405365554 9274 
1004.05991157 185.429144332 121.412786415 3631 
1401.20349775 136.336245477 121.416055251 7294 
1405.39426667 136.796087158 121.417910601 7261 
1431.45927015 147.122206351 121.418289197 17657 
1107.52147705 128.777176942 121.419123634 8449 
1396.73777645 135.835786891 121.420168982 7327 
1002.4008748 184.685706828 121.42565238 3598 
1409.31865588 137.216110577 121.427296851 7228 
1000.85426248 165.711053378 121.427402381 9307 
1391.98302481 135.293354856 121.431798879 7360 
1000.89540003 183.927505811 121.437213418 3565 
1386.93160194 134.711800578 121.442780046 7393 
1115.79264405 127.243000625 121.446912774 8416 
999.543615679 183.152676078 121.447086849 3532 
999.540050047 166.758493574 121.447589232 9340 
1381.57109402 134.088608081 121.449716907 7426 
1412.99124968 137.598186062 121.451287748 7195 
998.334448882 182.36308754 121.456138343 3499 
1375.89580313 133.428634761 121.456148682 7459 
1369.89529122 132.736019842 121.461779947 7492 
997.272372473 181.559224788 121.465046121 3466 
998.367790237 167.777910236 121.465321229 9373 
1363.56729922 132.010707994 121.467990666 7525 
996.348148513 180.739600714 121.47404498 3433 
1124.38559405 125.821365342 121.474688248 8383 
1356.90471245 131.26118495 121.475713665 7558 
1433.62469494 146.697603797 121.477415671 17690 
997.3262574 168.770686706 121.480819177 9406 
995.569102555 179.912370672 121.483254281 3400 
1349.90849143 130.492365866 121.48448948 7591 
1416.42147098 137.943535991 121.486305157 7162 
994.930752648 179.072152804 121.492055817 3367 
996.420272564 169.740578277 121.493844332 9439 
1342.57725408 129.705626922 121.49420596 7624 
994.436305313 178.238885568 121.500410488 3334 
1133.28339073 124.527051312 121.501593241 8350 
995.640245215 170.691917252 121.504398315 9472 
1334.91654597 128.907037734 121.505610494 7657 
994.082236362 177.412393303 121.508119566 3301 
994.995135834 171.620882464 121.512344822 9505 
993.858769811 176.623928777 121.513787157 3268 
994.4804859 172.537589839 121.517668565 9538 
993.753340869 175.860999537 121.517782802 3235 
993.753340869 175.860999537 121.517782802 9670 
1326.93070555 128.099233738 121.519344758 7690 
993.747988633 175.090497924 121.52043993 9637 
994.102122543 173.428970898 121.520675537 9571 
993.861758238 174.287104881 121.521407471 9604 
1419.62379235 138.253786051 121.524685404 7129 
1142.46527541 123.386168534 121.527057872 8317 
1435.63327267 146.298657343 121.530942266 17723 
1318.63087562 127.286539956 121.534691252 7723 
1151.90645594 122.406539915 121.549399546 8284 
1310.02771509 126.473558928 121.551469363 7756 
1422.60809906 138.529996143 121.564179112 7096 
1161.57737344 121.603908495 121.565327412 8251 
1301.13824079 125.664271442 121.56879479 7789 
1171.44729516 120.978215523 121.57550262 8218 
1437.49436551 145.924017013 121.578509347 17756 
1181.48021117 120.539262276 121.582721928 8185 
1291.9795875 124.867213987 121.584535769 7822 
1191.64253836 120.281575801 121.587134425 8152 
1201.89122609 120.206098423 121.592345406 8119 
1282.5745161 124.087932675 121.598784386 7855 
1425.38832074 138.773322315 121.599854063 7063 
1212.19078357 120.297048083 121.602628786 8086 
1272.94650159 123.340076002 121.610930843 7888 
1222.50448942 120.540875374 121.613613379 8053 
1263.12345178 122.631951993 121.6202359 7921 
1439.21809203 145.572352051 121.620597174 17789 
1232.79087514 120.916978179 121.621677953 8020 
1253.13473321 121.982269225 121.626378341 7954 
1243.01227152 121.403039686 121.626775892 7987 
1427.97426809 138.986332545 121.629943264 7030 
1430.37869241 139.17163774 121.65635216 6997 
1440.81327287 145.242409291 121.657367355 17822 
1432.61121742 139.332905199 121.679708011 6964 
1442.28877704 144.932886003 121.688976944 17855 
1434.68337299 139.472338366 121.700818076 6931 
1443.65278405 144.642614464 121.715848599 17888 
1436.60456736 139.592333429 121.719773355 6898 
1438.38506095 139.694878365 121.736745337 6865 
1444.91302642 144.370531948 121.738363447 17921 
1440.03376911 139.782235539 121.751382657 6832 
1446.07699194 144.11561795 121.757198736 17954 
1296.74733594 169.221373046 121.760874384 16833 
1305.70187679 167.980141684 121.761099729 16866 
1441.55969645 139.856333753 121.763755076 6799 
1287.5494428 170.46629357 121.766100338 16800 
1314.39111708 166.748651766 121.767901545 16899 
1447.15136825 143.87693768 121.772712778 17987 
1442.97113791 139.91915385 121.774047621 6766 
1458.86173361 140.306062849 121.775734199 133 
1458.7946284 140.304159762 121.776265226 166 
1278.13156244 171.713079329 121.776458174 16767 
1458.72274865 140.302148321 121.776828918 199 
1458.86687271 140.371229243 121.777189891 100 
1458.64399689 140.299976792 121.777440942 232 
1458.5582984 140.297650739 121.778100707 265 
1458.87200996 140.436472917 121.77862048 67 
1458.46512449 140.295176431 121.778811329 298 
1458.36373765 140.292549146 121.779577086 331 
1458.87714449 140.501782931 121.780025634 34 
1458.25351361 140.289773293 121.780401397 364 
1458.13358174 140.286873775 121.78129167 397 
1458.88227541 140.567148548 121.781405041 1 
1458.88227541 140.567148548 121.781405041 19274 
1322.79821334 165.530138867 121.781958445 16932 
1458.0032048 140.283862198 121.782251762 430 
1444.27595948 139.972195529 121.782373733 6733 
1458.88740404 140.632467091 121.782765652 19241 
1457.86135758 140.280750805 121.783287713 463 
1458.89252028 140.697742532 121.784047279 19208 
1457.70717082 140.277516685 121.784398364 496 
1458.89762157 140.762941824 121.785249477 19175 
1448.14289296 143.653465457 121.785368113 18020 
1457.53943909 140.274112533 121.785584181 529 
1458.90270945 140.828084537 121.786372834 19142 
1457.35713751 140.270518789 121.78683966 562 
1458.83938148 140.849306734 121.787524776 19109 
1457.15884579 140.266786048 121.788171738 595 
1458.77153075 140.871941106 121.788645175 19076 
1445.48178333 140.01689108 121.789081872 6700 
1456.94335394 140.262979085 121.789583588 628 
1458.69717608 140.896626102 121.789759867 19043 
1458.61624193 140.923359909 121.790932389 19010 
1456.70899524 140.25911328 121.791067668 661 
1268.52137564 172.958183723 121.791275321 16734 
1458.52821753 140.952257518 121.792182884 18977 
1456.45434746 140.255107702 121.792591108 694 
1458.432397 140.983507015 121.793522245 18944 
1456.17745782 140.250840081 121.794121764 727 
1446.59542639 140.054319281 121.794275874 6667 
1458.32817655 141.01724724 121.794935371 18911 
1449.05732278 143.444357794 121.795476658 18053 
1455.87665202 140.24625459 121.795644861 760 
1458.2147116 141.053665084 121.796429941 18878 
1455.54964113 140.241400983 121.797143169 793 
1458.09128466 141.092912335 121.798004468 18845 
1447.62377816 140.085641265 121.798198146 6634 
1455.19445385 140.236331182 121.798620698 826 
1457.95690195 141.135200815 121.799661548 18812 
1454.80842411 140.230842032 121.800045711 859 
1448.57271681 140.111819715 121.801076287 6601 
1454.38923934 140.224834741 121.801374333 892 
1457.8107236 141.18072569 121.801395739 18779 
1453.93379069 140.218273496 121.802594082 925 
1330.90708318 164.330880513 121.803013903 16965 
1449.44839806 140.133794762 121.803117734 6568 
1457.65160427 141.22979808 121.803205028 18746 
1449.90065928 143.248655524 121.803426826 18086 
1453.43936717 140.21080285 121.803678096 958 
1450.25587929 140.152305912 121.804457049 6535 
1452.90236449 140.202258022 121.804563923 991 
1457.47856319 141.282648925 121.805073445 18713 
1452.3196031 140.192515346 121.805160959 1024 
1451.00060667 140.167979126 121.805182059 6502 
1451.68692257 140.181241842 121.805386593 1057 
1451.68692257 140.181241842 121.805386593 6469 
1457.29020378 141.339523314 121.806985702 18680 
1457.0853161 141.400556192 121.808917146 18647 
1450.67785237 143.06563555 121.809562572 18119 
1456.86227964 141.466045745 121.810830531 18614 
1258.74781933 174.199973782 121.810984053 16701 
1456.61972452 141.536307232 121.812700737 18581 
1451.39420486 142.894437551 121.81420067 18152 
1456.35578803 141.611792713 121.814491075 18548 
1456.06886544 141.692836347 121.816184443 18515 
1452.05396522 142.734447261 121.817594707 18185 
1452.05396522 142.734447261 121.817594707 18218 
1455.75666771 141.779679883 121.817760479 18482 
1455.41720508 141.872465554 121.819177884 18449 
1452.66177642 142.584873925 121.819922823 18251 
1455.04793069 141.971761018 121.820405315 18416 
1453.2212509 142.44509556 121.821331996 18284 
1454.64666908 142.078184655 121.821356142 18383 
1454.21039329 142.192286813 121.82192213 18350 
1453.73642155 142.314392936 121.821964662 18317 
1338.70761382 163.154858269 121.830965724 16998 
1248.84319056 175.437018505 121.835389394 16668 
1346.18926439 162.006947889 121.864634856 17031 
1238.8404577 176.666274055 121.86474859 16635 
1228.77469037 177.88571486 121.899090172 16602 
1353.34828153 160.890693847 121.903635262 17064 
1218.68112861 179.090791105 121.938099923 16569 
1360.17917081 159.809285575 121.946626759 17097 
1208.59571097 180.278607413 121.981982955 16536 
1366.68376056 158.765248452 121.994799493 17130 
1198.55404173 181.444249809 122.029849737 16503 
1372.86091366 157.760266038 122.046689575 17163 
1188.59111146 182.585406954 122.081549488 16470 
1378.71700091 156.795448894 122.099057597 17196 
1178.74094341 183.696868066 122.136681186 16437 
1384.25444368 155.871752396 122.151154905 17229 
1169.03546642 184.776501144 122.191027111 16404 
1389.48295817 154.987449037 122.200679401 17262 
1159.50501611 185.8169076 122.242311693 16371 
1394.40766746 154.143196559 122.243702279 17295 
1399.04134065 153.339531435 122.283907775 17328 
1150.17703839 186.81546781 122.292416079 16338 
1403.39153133 152.577943183 122.337234606 17361 
1141.07719968 187.761776455 122.342910125 16305 
1132.22685218 188.652065297 122.39871045 16272 
1407.47203452 151.857274394 122.403010759 17394 
1123.64627831 189.474154452 122.459660602 16239 
1411.2913295 151.17640467 122.473836498 17427 
1035.61592788 148.866144065 122.512974518 8879 
1039.90183319 147.322959426 122.518774038 8846 
1115.34995403 190.223242618 122.519070959 16206 
1031.62282494 150.381955817 122.522021272 8912 
1044.48668425 145.752914226 122.535378357 8813 
1027.90781633 151.870996195 122.544956618 8945 
1049.38309241 144.153945022 122.557799518 8780 
1414.86382101 150.535037153 122.562689135 17460 
1024.46081239 153.327370338 122.573099471 8978 
1107.35282415 190.889513637 122.575551737 16173 
1054.59509988 142.523982269 122.58352637 8747 
1021.26540565 154.748734085 122.59923785 9011 
1060.13483871 140.866729998 122.612907583 8714 
1018.31075004 156.131278999 122.621310653 9044 
1099.66303678 191.469207436 122.629389389 16140 
1015.58188168 157.47478214 122.642829171 9077 
1066.00433931 139.18064862 122.644475363 8681 
1418.19890898 149.931740243 122.662821431 17493 
1013.06994531 158.779578673 122.6668984 9110 
1092.29095795 191.957527938 122.675603383 16107 
1072.21350782 137.475035638 122.678706199 8648 
1010.75937486 160.04387168 122.691269224 9143 
1008.64090882 161.267630214 122.713503868 9176 
1085.23892048 192.352609121 122.713668345 4292 
1085.23892048 192.352609121 122.713668345 16074 
1078.76273798 135.754014928 122.714753831 8582 
1078.76273798 135.754014928 122.714753831 8615 
1006.7010193 162.451255691 122.737168908 9209 
1078.51291591 192.65277875 122.745536546 4259 
1085.65852245 134.03464587 122.751640768 8549 
1015.96602879 188.842506186 122.753515645 3797 
1018.7336182 189.450895343 122.755930773 3830 
1013.40579597 188.20685377 122.757571501 3764 
1421.3106021 149.363945586 122.758494894 17526 
1004.93321248 163.598062149 122.76303484 9242 
1021.72250148 190.027094481 122.763090294 3863 
1011.04609413 187.545120731 122.766086773 3731 
1072.11063256 192.858984828 122.770857898 4226 
1024.94022189 190.568899612 122.771786751 3896 
1008.87360504 186.861542447 122.778538218 3698 
1028.40128981 191.070449829 122.782303249 3929 
1003.32399238 164.707315827 122.787345028 9275 
1092.89913368 132.33003666 122.787905959 8516 
1066.03327444 192.97282003 122.790359446 4193 
1006.88256728 186.156366198 122.792914607 3665 
1032.11329429 191.527846883 122.793353798 3962 
1036.09062792 191.934343789 122.802647025 3995 
1060.27615642 192.996774883 122.80364707 4160 
1005.06031811 185.43389902 122.806096477 3632 
1001.86840886 165.78260685 122.809378224 9308 
1040.34036196 192.284769574 122.809589915 4028 
1054.83667233 192.934628511 122.811156556 4127 
1044.87629188 192.572435628 122.813545915 4061 
1049.70410062 192.791125016 122.81401601 4094 
1003.40313759 184.693339052 122.817700118 3599 
1100.48531763 130.663093879 122.821573559 8483 
1001.89924886 183.938021663 122.828206492 3566 
1000.55449194 166.824426775 122.829660497 9341 
1000.54878834 183.166031112 122.837225341 3533 
999.340703813 182.379232919 122.84549257 3500 
999.382281065 167.838591368 122.847638015 9374 
1424.20851367 148.828555428 122.849372464 17559 
1108.41188897 129.057468041 122.85355168 8450 
998.279506136 181.578066328 122.853776715 3467 
997.355940872 180.761029419 122.862328636 3434 
998.340584275 168.826482678 122.863500681 9407 
996.577392822 179.93624118 122.871197828 3401 
997.434272166 169.7918958 122.876968954 9440 
995.939361735 179.09824901 122.879743023 3368 
1116.67138702 127.535988688 122.885711243 8417 
995.445148572 178.266990615 122.887925472 3335 
996.653729398 170.73917536 122.888065414 9473 
995.09124869 177.442222883 122.895480211 3302 
996.007953856 171.664540938 122.896622339 9506 
994.867945465 176.65520658 122.900982079 3269 
995.492488018 172.578148138 122.902643472 9539 
994.762775096 175.893705617 122.904792542 3236 
994.762775096 175.893705617 122.904792542 9671 
995.113276848 173.466886724 122.906338842 9572 
994.757786769 175.124701913 122.907162737 9638 
994.872143903 174.322935667 122.90767198 9605 
1125.2518652 126.126930343 122.918101215 8384 
1426.90621985 148.323213281 122.932966723 17592 
1134.13643377 124.844976967 122.949889472 8351 
1143.30429179 123.716096038 122.980522128 8318 
1429.41358674 147.847260195 123.00606096 17625 
1152.7306685 122.747961578 123.008348841 8285 
1162.38602729 121.956138355 123.030066451 8252 
