0.0 118.46084 260.16056
0.0 117.19077 266.09709
0.0 115.94573 272.1421
0.0 114.7097 278.38738
0.0 113.49254 284.80264
0.0 112.29959 291.38817
0.0 111.13511 298.1431
0.0 110.00322 305.0669
0.0 108.90879 312.15776
0.0 107.85587 319.41424
0.0 106.84945 326.83354
0.0 105.89328 334.41322
0.0 104.99225 342.14944
0.0 104.14932 350.03873
0.0 103.36896 358.07615
0.0 102.65302 366.2572
0.0 102.00502 374.57587
0.0 101.42519 383.02667
0.0 100.91625 391.6026
0.0 100.47661 400.29733
0.0 100.10718 409.10293
0.0 99.803963 418.01235
0.0 99.56491 427.01692
0.0 99.38268 436.10901
0.0 99.257929 445.2795
0.0 99.181661 454.52025
0.0 99.143381 463.82192
0.0 99.134949 473.176
0.0 99.132837 482.57297
0.0 99.137337 492.00352
0.0 99.14026 501.45862
0.0 99.140124 510.92942
0.0 99.14002 520.40601
0.0 99.140007 529.87865
0.0 99.14 539.33796
0.0 99.14 548.77441
0.0 99.14 558.17879
0.0 99.14 567.54171
0.0 99.14 576.85431
0.0 99.14 586.1075
0.0 99.14 595.29291
0.0 99.14 604.40187
0.0 99.14 613.42664
0.0 99.14 622.3591
0.0 99.14 631.19221
0.0 99.14 639.91851
0.0 99.14 648.53174
0.0 99.14 657.02517
0.0 99.14 665.39342
0.0 99.14 673.63051
0.0 99.14 681.73195
0.0 99.14 689.69262
0.0 99.14 697.50889
0.0 99.14 705.17651
0.0 99.14 712.69272
0.0 99.14 720.05412
0.0 99.14 727.25881
0.0 99.14 734.30422
0.0 99.14 741.18925
0.0 99.14 747.91212
0.0 99.14 754.47251
0.0 99.14 760.86937
0.0 99.14 767.10306
0.0 99.14 773.14253
0.0 99.14 779.08089
0.0 119.76113 254.29243
1.65183329786 118.484242388 260.105104272
2.6314253731 117.215633226 266.116275642
3.04345677731 115.932057353 272.396138219
3.27384898832 114.660078029 278.864014893
3.39796066261 113.406806009 285.513864223
3.51728145578 112.181348998 292.3355376
3.63262893209 110.987572918 299.332987595
