1695.22719957 213.05768372 121.732245498 
1689.09152839 210.698815965 121.55264444 
872.592760961 210.328328037 121.520006784 
873.152331075 214.425740683 121.815077053 
877.392909594 213.034475501 121.730424442 
881.572997721 211.673170143 121.632159931 
885.690064416 210.341466621 121.521175131 
873.836391048 218.514854329 121.971685126 
878.100209571 217.039384901 121.931009156 
882.302749156 215.595656211 121.873925832 
886.441424673 214.183249356 121.801467778 
890.513820996 212.801767881 121.714661385 
894.517795122 211.450918799 121.61466109 
898.451471016 210.130475629 121.502393348 
870.292400195 224.179083548 121.96202904 
874.643511193 222.586290728 121.991322431 
878.935228412 221.027272808 121.999857221 
883.164659843 219.501580635 121.988931556 
887.329144627 218.008765649 121.959729661 
891.426189069 216.548362193 121.913473384 
895.453614183 215.11996722 121.851359448 
899.409467072 213.723317787 121.774382325 
903.29203608 212.358219134 121.683307101 
907.099766341 211.024630323 121.579651282 
871.18770023 228.307629341 121.789114853 
875.572560963 226.630806826 121.876228642 
879.896877342 224.989184563 121.939135337 
884.15769122 223.38228481 121.979296337 
888.352216224 221.809606321 121.998037498 
892.477905102 220.270616708 121.996780638 
896.532501826 218.764865427 121.976855498 
900.514023801 217.29201944 121.939249348 
904.420692206 215.851845069 121.885090066 
908.250995368 214.444127569 121.816083591 
912.003901486 213.068892024 121.733650949 
915.678523989 211.726277409 121.638569788 
919.274104071 210.416259999 121.53190551 
872.19879027 232.399033611 121.47917605 
876.622440126 230.639619031 121.629418206 
880.984167972 228.916606221 121.751748371 
885.280913482 227.229500083 121.847792616 
889.509784818 225.577729785 121.919077056 
893.668157605 223.960752627 121.967247431 
897.753735251 222.378047264 121.993742495 
901.764487689 220.829209542 121.999403429 
905.698464155 219.313962085 121.985807723 
909.554238976 217.831961815 121.955652366 
913.330916934 216.383142929 121.909290272 
917.027519496 214.96777571 121.845961699 
920.643194958 213.585967295 121.767588867 
924.177576799 212.237673409 121.677118274 
927.630642672 210.922865338 121.575899716 
873.324270958 236.444731757 121.035999021 
877.791910034 234.604472028 121.254517093 
882.196010051 232.80156424 121.441192091 
886.533374556 231.035493417 121.597835891 
890.801010042 229.305655923 121.726214959 
894.996207966 227.611463996 121.828110482 
899.116620052 225.952370474 121.905010166 
903.160099216 224.32787924 121.95787571 
907.124656746 222.737731237 121.989074148 
911.008958428 221.181608425 122.002048156 
914.812178862 219.659225094 121.996173178 
918.533204212 218.170699157 121.969644676 
922.171244438 216.716280901 121.924212012 
925.72600013 215.296129696 121.862443982 
929.197402739 213.910329951 121.786577188 
932.585620389 212.558836519 121.698528338 
935.890984874 211.24162571 121.599967234 
874.562370652 240.436688811 120.464009365 
879.079448477 238.517637104 120.755791167 
883.53110101 236.636600374 121.011584834 
887.913965037 234.793054436 121.233397642 
892.224936275 232.986377833 121.423257438 
896.461224505 231.215937411 121.583056274 
900.6203961 229.481182681 121.714356254 
904.700239418 227.78156491 121.818630562 
908.698817396 226.116885327 121.898529692 
912.614849496 224.486911212 121.957060891 
916.447295044 222.891155521 121.994152742 
920.195131175 221.32946042 122.009055159 
923.85771439 219.802056261 122.002627148 
927.434759962 218.309201344 121.976047597 
930.926244848 216.851154656 121.930871079 
