1714.06736191 219.078844878 121.982671489 
1707.68184553 217.417284388 121.943398549 
1701.41534384 215.335445322 121.862202204 
1714.09284878 213.19206163 121.741069758 
1707.72986777 211.617510502 121.627267301 
1701.4872076 209.649825566 121.457983213 
1714.11038647 207.336648719 121.216861202 
1707.76140204 205.86652489 121.0401136 
1701.53483131 204.025724577 120.7939307 
1714.11925928 201.520966525 120.412371208 
1707.77721303 200.15630056 120.181491477 
1701.55672914 198.450203701 119.871767429 
1714.11903812 195.755448722 119.329929242 
1707.77581859 194.500135253 119.055497002 
1701.5524066 192.93044865 118.694046438 
1714.11017675 190.05406578 117.973323141 
1707.75810079 188.909878488 117.665589333 
1701.52364284 187.483046168 117.26582359 
1714.09428333 184.429321477 116.345897362 
1707.72833301 183.402865928 116.016156802 
1701.47590211 182.120441117 115.59200431 
1714.07284093 178.893645894 114.452129331 
1707.68862257 177.985581683 114.112760761 
1701.41513357 176.852449093 113.677901264 
1714.04771259 173.459008294 112.296648502 
1707.6442635 172.671826764 111.958276901 
1701.34642175 171.688453355 111.528401449 
1714.01921415 168.137556233 109.885221278 
1707.59535528 167.471465939 109.561361274 
1701.27330935 166.639329471 109.149919474 
1713.9878813 162.941484822 107.223840491 
1707.54475122 162.395428973 106.924861207 
1701.19773496 161.714364152 106.548710474 
1713.95276384 157.883039761 104.319667592 
1707.49136259 157.455865212 104.059130655 
1701.12070877 156.923150701 103.731802617 
1713.91429431 152.972369856 101.179260642 
1707.43574312 152.660307407 100.968071673 
1701.04233172 152.274579074 100.705987455 
1713.87450097 148.217179368 97.8072830562 
1707.3793007 148.019597472 97.6592179681 
1700.96322178 147.77663717 97.4777130885 
1713.83468557 143.625832722 94.2102465849 
1707.32273584 143.538477807 94.1383353876 
1700.88460563 143.436889953 94.0546375503 
1713.79577222 139.207516175 90.3940132192 
1707.26808583 139.228058578 90.4118067976 
1700.80732376 139.262589216 90.4441078761 
1713.75840032 134.971484433 86.3656071905 
1707.21442938 135.094765928 86.4883572977 
1700.73180163 135.261698819 86.6541238569 
1713.72302441 130.927289661 82.1321691965 
1707.16355848 131.148508225 82.373799595 
1700.65880784 131.441829511 82.6937686067 
1713.68990767 127.084115012 77.7015151508 
1707.11483962 127.397564149 78.0789207315 
1700.58831548 127.810223645 78.5724903678 
1713.65909866 123.45131501 73.0818322587 
1707.0686117 123.850357135 73.6116696397 
1700.52020247 124.375147591 74.300901983 
1713.63070166 120.037890115 68.2817744152 
1707.02408947 120.516341125 68.9840646917 
1700.45321066 121.143844445 69.8919366146 
1713.60429336 116.852858133 63.3104314101 
1706.97961522 117.402927702 64.2075596079 
1700.38450608 118.124579627 65.359867166 
1713.57908997 113.904780804 58.1773964815 
1706.9329573 114.520333273 59.2969867489 
1700.30929966 115.325908419 60.7240462912 
1713.55353809 111.202031124 52.8927980887 
1706.8766137 111.875753985 54.2707330505 
1700.21600529 112.755582625 56.00769901 
1713.5271117 108.752515263 47.4667369082 
1706.80268108 109.47937182 49.1516566049 
1700.08910151 110.422563336 51.2413861739 
1713.49767712 106.563859471 41.9084410443 
1706.6932501 107.338664722 43.9689769467 
1713.4663878 104.642444359 36.2258473877 
1706.53101185 105.461037487 38.7610189632 
1713.43516971 102.994105071 30.4227520628 
