24705
   1458.66090000000008  140.19897000000000  120.26136000000000    1    2
   1458.65580000000000  140.13371000000001  120.26000999999999    2
   1458.65059999999994  140.06845000000001  120.25875000000001    3
   1458.64550000000008  140.00317999999999  120.25760000000000    4
   1458.57819999999992  140.00113999999999  120.25818000000000    5
   1458.50620000000004  139.99897999999999  120.25879000000000    6
   1458.42730000000006  139.99664999999999  120.25945000000000    7
   1458.34140000000002  139.99415999999999  120.26016000000000    8
   1458.24810000000002  139.99150000000000  120.26094000000001    9
   1458.14650000000006  139.98867999999999  120.26177000000000   10
   1458.03600000000006  139.98569000000001  120.26266000000000   11
   1457.91589999999997  139.98256000000001  120.26363000000001   12
   1457.78520000000003  139.97931000000000  120.26467000000000   13
   1457.64310000000000  139.97595000000001  120.26579000000000   14
   1457.48849999999993  139.97244000000001  120.26700000000000   15
   1457.32050000000004  139.96875000000000  120.26828000000000   16
   1457.13770000000000  139.96484000000001  120.26965000000000   17
   1456.93910000000005  139.96078000000000  120.27110000000000   18
   1456.72309999999993  139.95661999999999  120.27264000000000   19
   1456.48829999999998  139.95239000000001  120.27426000000000   20
   1456.23299999999995  139.94799000000000  120.27593000000000   21
   1455.95569999999998  139.94332000000000  120.27762000000000   22
   1455.65409999999997  139.93827999999999  120.27931000000000   23
   1455.32660000000010  139.93297000000001  120.28099000000000   24
   1454.97049999999990  139.92742000000001  120.28267000000000   25
   1454.58390000000009  139.92141000000001  120.28430000000000   26
   1454.16360000000009  139.91485000000000  120.28585000000000   27
   1453.70740000000001  139.90772000000001  120.28731999999999   28
   1453.21180000000004  139.89966999999999  120.28865999999999   29
   1452.67390000000000  139.89046999999999  120.28982999999999   30
   1452.08400000000006  139.87991000000000  120.29071999999999   31
   1458.87714448699990  140.50178293139999  121.78002563420000   32
   1458.87200996499996  140.43647291689999  121.77862048039999   33
   1458.86687270800007  140.37122924330001  121.77718989109999   34
   1458.86173360599992  140.30606284920000  121.77573419930000   35
   1458.79462840399992  140.30415976190000  121.77626522560000   36
   1458.72274865400004  140.30214832080000  121.77682891760000   37
   1458.64399688999993  140.29997679179999  121.77744094200000   38
   1458.55829839700004  140.29765073950000  121.77810070740000   39
   1458.46512449400007  140.29517643080001  121.77881132880000   40
   1458.36373765300004  140.29254914640001  121.77957708560000   41
   1458.25351360600007  140.28977329270000  121.78040139720000   42
   1458.13358173500001  140.28687377540001  121.78129167020001   43
   1458.00320479700008  140.28386219769999  121.78225176250000   44
   1457.86135757900001  140.28075080540000  121.78328771330000   45
   1457.70717081900011  140.27751668479999  121.78439836430000   46
   1457.53943909200007  140.27411253290001  121.78558418090000   47
   1457.35713751000003  140.27051878920000  121.78683966030000   48
   1457.15884578999999  140.26678604829999  121.78817173850000   49
   1456.94335394299992  140.26297908539999  121.78958358820000   50
   1456.70899524099991  140.25911328039999  121.79106766810000   51
   1456.45434745500006  140.25510770240001  121.79259110760000   52
   1456.17745782499992  140.25084008060000  121.79412176420000   53
   1455.87665201899995  140.24625458950001  121.79564486050000   54
   1455.54964112700009  140.24140098269999  121.79714316899999   55
   1455.19445385499989  140.23633118160001  121.79862069770000   56
   1454.80842411200001  140.23084203190001  121.80004571100000   57
   1454.38923933899991  140.22483474070000  121.80137433330000   58
   1453.93379068800004  140.21827349590001  121.80259408150000   59
   1453.43936716600001  140.21080284959999  121.80367809640001   60
   1452.90236449100007  140.20225802190001  121.80456392300000   61
   1452.31960309999999  140.19251534630001  121.80516095890000   62
   1459.11265445499998  140.83002900299999  123.43144902749999   63
   1459.10754044200007  140.76466937129999  123.43000805510000   64
   1459.10242293800002  140.69945581330001  123.42845356079999   65
   1459.09730338500003  140.63440530829999  123.42678680480000   66
   1459.03034748300001  140.63265142969999  123.42727115480000   67
   1458.95862769800010  140.63079862710001  123.42778502730000   68
   1458.88005123900007  140.62879949980001  123.42834268470000   69
   1458.79454356800011  140.62665944800000  123.42894353120001   70
   1458.70157722799991  140.62438504689999  123.42959045430000   71
   1458.60041636300002  140.62197254140000  123.43028731450001   72
   1458.49043813699996  140.61942681270000  123.43103724869999   73
   1458.37077398800011  140.61677275310001  123.43184736280000   74
   1458.24068838700009  140.61402226370001  123.43272122550000   75
   1458.09915845199998  140.61118820370001  123.43366438490000   76
   1457.94531683600007  140.60824935020000  123.43467509500000   77
   1457.77796067100007  140.60516130240001  123.43575309080001   78
   1457.59606731400004  140.60190568970000  123.43689219220001   79
   1457.39821975900009  140.59853404520001  123.43809865839999   80
   1457.18321096899990  140.59510933819999  123.43937567810001   81
   1456.94937775299991  140.59164537109999  123.44071522900001   82
   1456.69530076499996  140.58806404920000  123.44208361570000   83
   1456.41903118200003  140.58424662039999  123.44344758640000   84
   1456.11889812400000  140.58014945240001  123.44479112569999   85
   1455.79261768299989  140.57579620589999  123.44609608280000   86
   1455.43822319700007  140.57124908750001  123.44736631830000   87
   1455.05305395100004  140.56633745089999  123.44856907070000   88
   1454.63480213999992  140.56092742960001  123.44965932750000   89
   1454.18036512599997  140.55498886300001  123.45062304680000   90
   1453.68703777699989  140.54817747670000  123.45143197290000   91
   1453.15122316499992  140.54033150519999  123.45202230830000   92
   1452.56974762599998  140.53132223099999  123.45230238350000   93
   1459.38296268899990  141.20462468200000  125.32300496360000   94
   1459.37787994700011  141.13922637030001  125.32156245429999   95
   1459.37280152900007  141.07406237079999  125.32000599640000   96
   1459.36772943999995  141.00915638270001  125.31833752580000   97
   1459.30094466400010  141.00757391400001  125.31877028260000   98
   1459.22940822800001  141.00590335710001  125.31922908999999   99
   1459.15103269599990  141.00410229080001  125.31972665940000  100
   1459.06574373600006  141.00217592780001  125.32026239050001  101
   1458.97301528999992  141.00013120209999  125.32083892129999  102
   1458.87211342000001  140.99796546959999  125.32145964810000  103
   1458.76241692700000  140.99568416200000  125.32212739940000  104
   1458.64305960399997  140.99331217110000  125.32284895100000  105
   1458.51330788299992  140.99086174670001  125.32362755470000  106
   1458.37214154999992  140.98834646450001  125.32446821320001  107
   1458.21869545300001  140.98574703660000  125.32536852910000  108
   1458.05176965700002  140.98302237780001  125.32632745260000  109
   1457.87034409300009  140.98015546950000  125.32733804580000  110
   1457.67300550999994  140.97719896960001  125.32840581620000  111
   1457.45855024299999  140.97421379319999  125.32953399420001  112
   1457.22531914699994  140.97121189629999  125.33071403400000  113
   1456.97189619799997  140.96811861340001  125.33191134390000  114
   1456.69633708600009  140.96481907309999  125.33309147540000  115
   1456.39697465600011  140.96128112000000  125.33423704330001  116
   1456.07153142299990  140.95750634699999  125.33532888860000  117    1
   1455.71804564500007  140.95356333769999  125.33637072820000  118
   1455.33386207700005  140.94931419759999  125.33732869520000  119
   1454.91667908699992  140.94459297329999  125.33815655460000  120
   1454.46340147399997  140.93937092709999  125.33883855340000  121
   1453.97133044199995  140.93331965370001  125.33934490170000  122
