260.16056, 118.46084, 0.0
254.29243, 119.76113, 0.0
248.4341, 121.10414, 0.0
242.5857, 122.48979, 0.0
236.74716, 123.91703, 0.0
230.91924, 125.38669, 0.0
225.10106, 126.89457, 0.0
219.29393, 128.44413, 0.0
213.49911, 130.03959, 0.0
207.72036, 131.69167, 0.0
201.96013, 133.40794, 0.0
196.21979, 135.18914, 0.0
190.50078, 137.03798, 0.0
184.80298, 138.95093, 0.0
179.12758, 140.92945, 0.0
173.47604, 142.97499, 0.0
167.84929, 145.08795, 0.0
162.24894, 147.26972, 0.0
156.67609, 149.52104, 0.0
151.13275, 151.84377, 0.0
145.62021, 154.23897, 0.0
140.14263, 156.7125, 0.0
134.69653, 159.25535, 0.0
129.29272, 161.88548, 0.0
123.92372, 164.58785, 0.0
118.62556, 167.41516, 0.0
113.40837, 170.40457, 0.0
108.44494, 173.75068, 0.0
103.7461, 177.53492, 0.0
99.535323, 181.63054, 0.0
95.943974, 186.62353, 0.0
93.357299, 192.29948, 0.0
266.09709, 117.19077, 0.0
260.105104272, 118.484242388, 1.65183329786
254.046054959, 119.8456134, 2.6136171395
248.054847244, 121.231303016, 3.00211164176
242.152463414, 122.639248414, 3.22801603687
236.292675904, 124.080591824, 3.38150781972
230.459369139, 125.559888645, 3.54308770953
224.633316776, 127.079854679, 3.69862722636
218.817325165, 128.641330007, 3.85974339458
213.00872548, 130.252604234, 4.02544086399
207.213017806, 131.922555616, 4.19356376737
201.431933389, 133.659816218, 4.36437535394
195.666918304, 135.466019031, 4.53633242171
189.918691064, 137.339577249, 4.70933253362
184.188330071, 139.281908216, 4.88302203237
178.47711868, 141.293923075, 5.05809274385
172.786049939, 143.376990111, 5.23449060177
167.116639989, 145.532512343, 5.41341892182
161.469595672, 147.76263007, 5.59539055264
155.84670776, 150.069736068, 5.78155560325
150.249143391, 152.456924727, 5.97305718409
144.679624902, 154.927390688, 6.17043107099
139.139474298, 157.485990723, 6.3747085819
133.632812087, 160.137872089, 6.5882763974
128.162906088, 162.889665934, 6.80615071706
122.746832874, 165.744681216, 7.03741593143
117.377458641, 168.745691448, 7.28415601487
112.197861786, 172.068535475, 7.56410957382
107.19956139, 175.905090183, 7.88742290686
102.652162677, 180.293125025, 8.20643607104
98.6359353079, 185.628656882, 8.48740512815
95.825706159, 191.924565216, 8.62758318076
272.1421, 115.94573, 0.0
266.116275642, 117.215633226, 2.6314253731
259.984943448, 118.578934868, 4.371468309
253.895116434, 119.971855575, 5.33835883104
247.909257168, 121.380427611, 5.96737637605
241.98914137, 122.813449679, 6.40522735996
236.120770066, 124.279337693, 6.79985173524
230.265643378, 125.785798295, 7.15664558337
224.425846884, 127.33242767, 7.50850413034
218.591736836, 128.923042839, 7.85590177713
212.767024492, 130.56506369, 8.20361883901
206.952635625, 132.269155601, 8.55214795352
201.151455193, 134.044012348, 8.90105125341
195.364376009, 135.891744844, 9.25032356129
189.591461691, 137.811613598, 9.60036768184
183.834221149, 139.80597241, 9.95182133416
178.093674001, 141.876924029, 10.3048928812
172.371870723, 144.026938512, 10.661178868
166.669631515, 146.259764459, 11.0212982151
160.989438571, 148.579821586, 11.3866410074
155.333380745, 150.993201681, 11.7583362737
149.705866408, 153.506135262, 12.1366190569
144.109812275, 156.128347395, 12.5223777024
138.553421575, 158.871420226, 12.9172680512
133.042548743, 161.751235213, 13.3110470882
127.60469319, 164.784175507, 13.7109445038
122.229215153, 168.017299215, 14.1132190947
116.999754973, 171.531840708, 14.5694173648
112.008741997, 175.599162151, 15.0153171537
107.549759166, 180.259281946, 15.3808571586
103.763799616, 185.878869672, 15.6406431152
101.210617291, 192.290896874, 15.6634288188
278.38738, 114.7097, 0.0
272.396138219, 115.932057353, 3.04345677731
266.286316202, 117.271148142, 5.38509700922
260.153078398, 118.673840705, 7.08850584254
254.069611152, 120.105312505, 8.2744729238
248.072887901, 121.551821046, 9.10924814449
242.155768277, 123.022222895, 9.80100400182
236.264232064, 124.530202835, 10.4028344717
230.399431063, 126.078631366, 10.9769266481
224.544435008, 127.669494539, 11.5254122463
218.697590721, 129.305987377, 12.0668969648
212.858322292, 130.99674616, 12.6023985291
207.029906635, 132.752923251, 13.1352710386
201.212676987, 134.585076451, 13.6658321367
195.407874401, 136.496990738, 14.1958651581
189.615956058, 138.489212471, 14.7258513762
183.838383303, 140.566020329, 15.256500245
178.077522405, 142.731434469, 15.7883506876
172.334766594, 144.990968915, 16.321527969
166.613566202, 147.351412004, 16.8567803587
160.917507724, 149.821835524, 17.3939438059
155.254045629, 152.413084805, 17.9329336859
149.628821398, 155.14050044, 18.4722892453
144.056135972, 158.022465498, 19.0122537468
138.544704368, 161.086805444, 19.5413764415
133.129850243, 164.367366409, 20.0605884163
127.823805567, 167.93327933, 20.5699507519
122.731284176, 171.875178098, 21.1030389593
117.953798271, 176.286853028, 21.572845087
113.806565372, 181.158511151, 21.8367782085
110.405608506, 186.799637673, 21.9296425746
108.130614825, 192.970258367, 21.8175338165
284.80264, 113.49254, 0.0
278.864014893, 114.660078029, 3.27384898832
272.802709233, 115.960005505, 6.01486068721
266.686596672, 117.35352809, 8.28703184268
260.564091001, 118.802919678, 10.0430232896
254.520172892, 120.274057922, 11.3755613778
248.554664984, 121.767397044, 12.4539837074
242.622300824, 123.29448913, 13.3689406871
236.72928874, 124.860004655, 14.2065560112
230.85389652, 126.468363116, 14.9836440027
224.991204189, 128.122761742, 15.7361640179
219.136221441, 129.825625699, 16.4694494918
213.290272126, 131.587122771, 17.1946905167
207.452952751, 133.420350459, 17.9132576947
